x,y,color
197,80,0
196,79,0
195,78,0
194,78,0
193,77,0
192,76,0
190,75,0
189,73,0
188,72,0
187,71,0
184,70,0
183,69,0
182,69,0
182,68,0
181,68,0
180,68,0
179,67,0
178,67,0
176,65,0
175,65,0
174,64,0
173,64,0
172,64,0
171,63,0
168,63,0
167,62,0
165,62,0
162,62,0
161,61,0
159,61,0
158,61,0
156,61,0
155,61,0
154,61,0
153,61,0
152,61,0
151,61,0
150,61,0
147,61,0
146,61,0
145,61,0
144,61,0
143,61,0
142,61,0
140,61,0
138,62,0
135,64,0
132,66,0
130,68,0
127,69,0
126,70,0
123,72,0
122,72,0
121,73,0
118,74,0
117,75,0
116,75,0
115,76,0
114,77,0
113,80,0
111,81,0
110,82,0
109,85,0
108,86,0
107,88,0
107,89,0
106,91,0
106,92,0
106,93,0
104,94,0
103,96,0
103,99,0
102,102,0
100,104,0
100,106,0
100,107,0
99,107,0
99,108,0
99,109,0
98,110,0
97,111,0
97,114,0
97,115,0
96,115,0
96,116,0
96,117,0
96,118,0
96,119,0
95,121,0
95,122,0
95,123,0
95,124,0
95,126,0
94,128,0
94,129,0
70,55,2
53,55,2
27,53,2
-9,53,2
-36,53,2
-57,54,2
-66,54,2
-67,54,2
-61,54,2
-55,54,2
-53,54,2
-49,54,2
-46,54,2
-40,54,2
-39,54,2
-38,54,2
-37,54,2
-35,54,2
-34,54,2
-33,54,2
-31,54,2
-28,54,2
-24,54,2
-21,54,2
-20,54,2
-19,54,2
-18,54,2
-16,54,2
-14,54,2
-13,54,2
-12,54,2
-11,54,2
-9,54,2
-6,54,2
-5,54,2
-2,54,2
0,54,2
3,54,2
4,54,2
6,54,2
7,54,2
8,54,2
11,54,2
12,54,2
14,54,2
17,54,2
18,54,2
22,54,2
25,54,2
26,54,2
30,54,2
31,54,2
33,54,2
34,54,2
38,54,2
39,54,2
42,54,2
43,54,2
48,54,2
49,54,2
52,54,2
53,54,2
54,54,2
55,54,2
57,54,2
59,54,2
60,54,2
61,54,2
62,54,2
64,54,2
67,54,2
69,54,2
75,54,2
78,54,2
81,54,2
82,54,2
84,54,2
87,54,2
88,54,2
90,54,2
91,54,2
94,54,2
95,54,2
97,54,2
100,54,2
102,54,2
104,53,2
106,53,2
107,53,2
108,53,2
109,53,2
111,53,2
113,53,2
114,53,2
118,53,2
121,53,2
125,53,2
129,53,2
133,53,2
138,53,2
142,53,2
144,53,2
149,53,2
151,53,2
156,53,2
160,53,2
166,53,2
174,53,2
180,55,2
189,55,2
197,55,2
201,55,2
205,55,2
207,55,2
209,55,2
210,55,2
211,55,2
212,55,2
214,55,2
216,55,2
217,56,2
221,56,2
223,56,2
226,56,2
229,56,2
230,56,2
232,56,2
233,56,2
237,57,2
243,57,2
249,59,2
258,59,2
262,60,2
265,60,2
267,60,2
268,60,2
271,60,2
273,60,2
273,61,2
274,61,2
275,61,2
275,62,2
37,53,2
37,52,2
38,52,2
39,51,2
42,49,2
43,48,2
44,48,2
47,47,2
48,46,2
50,43,2
53,43,2
56,42,2
57,41,2
58,40,2
59,40,2
60,38,2
61,38,2
62,37,2
64,37,2
65,36,2
67,36,2
68,35,2
69,35,2
71,34,2
72,34,2
73,34,2
74,33,2
75,33,2
78,33,2
82,31,2
85,30,2
89,30,2
92,29,2
94,29,2
95,27,2
97,27,2
98,27,2
99,27,2
100,26,2
102,26,2
105,25,2
109,25,2
112,24,2
115,24,2
117,22,2
120,22,2
121,22,2
122,22,2
123,22,2
125,21,2
127,21,2
129,21,2
132,21,2
133,21,2
136,21,2
137,21,2
139,21,2
142,21,2
146,20,2
150,20,2
155,20,2
159,18,2
162,18,2
164,18,2
167,18,2
168,18,2
169,17,2
170,17,2
173,17,2
175,17,2
179,17,2
182,16,2
185,16,2
187,14,2
189,14,2
190,14,2
191,14,2
192,14,2
193,14,2
194,13,2
195,13,2
197,13,2
198,13,2
199,13,2
200,13,2
201,12,2
202,12,2
203,12,2
204,12,2
207,13,2
210,15,2
212,16,2
215,19,2
220,22,2
223,23,2
225,26,2
228,29,2
229,30,2
230,31,2
230,32,2
232,34,2
233,35,2
234,37,2
235,38,2
236,39,2
236,41,2
236,42,2
237,43,2
237,44,2
239,45,2
240,46,2
240,47,2
241,49,2
241,50,2
242,50,2
242,51,2
243,52,2
243,53,2
243,54,2
244,54,2
244,55,2
244,57,2
245,57,2
247,57,2
134,124,3
133,124,3
130,124,3
128,124,3
125,124,3
124,124,3
123,124,3
122,124,3
121,124,3
119,125,3
119,126,3
118,126,3
118,127,3
117,128,3
117,130,3
116,132,3
116,133,3
116,134,3
116,135,3
116,137,3
115,139,3
115,140,3
115,141,3
115,144,3
115,146,3
115,147,3
115,150,3
115,151,3
115,154,3
115,155,3
115,156,3
116,157,3
117,158,3
117,159,3
118,160,3
119,161,3
121,161,3
122,163,3
124,163,3
130,164,3
135,166,3
141,166,3
145,166,3
147,166,3
150,165,3
153,164,3
157,161,3
162,156,3
165,153,3
168,149,3
169,148,3
169,145,3
169,144,3
169,143,3
169,141,3
169,138,3
169,137,3
169,135,3
168,133,3
168,132,3
166,130,3
165,130,3
164,129,3
164,127,3
163,126,3
162,126,3
162,125,3
161,125,3
160,125,3
158,125,3
157,125,3
156,125,3
155,124,3
154,124,3
153,124,3
152,124,3
150,124,3
149,124,3
148,124,3
146,124,3
143,124,3
142,124,3
141,124,3
140,124,3
193,132,3
192,132,3
191,132,3
188,131,3
187,131,3
186,131,3
185,131,3
183,131,3
180,131,3
179,131,3
178,131,3
177,131,3
176,132,3
176,133,3
174,134,3
173,135,3
173,137,3
173,138,3
172,139,3
172,140,3
172,141,3
172,142,3
171,143,3
171,145,3
171,147,3
171,149,3
171,151,3
171,152,3
171,153,3
171,154,3
171,155,3
171,156,3
171,157,3
171,159,3
171,161,3
171,164,3
171,165,3
171,166,3
172,167,3
175,167,3
176,168,3
177,169,3
178,169,3
179,169,3
180,169,3
183,169,3
184,169,3
185,169,3
187,169,3
189,170,3
190,170,3
191,170,3
192,170,3
193,170,3
193,169,3
194,168,3
195,167,3
195,166,3
197,165,3
197,163,3
198,162,3
198,161,3
199,161,3
199,160,3
199,159,3
200,159,3
200,158,3
200,157,3
200,155,3
200,153,3
200,152,3
200,151,3
200,150,3
200,149,3
200,147,3
200,145,3
200,144,3
200,143,3
200,142,3
200,140,3
200,139,3
200,138,3
199,138,3
199,137,3
129,183,3
128,183,3
129,183,3
130,183,3
131,184,3
133,184,3
134,186,3
135,186,3
136,187,3
137,188,3
138,188,3
139,189,3
141,189,3
141,190,3
142,190,3
142,191,3
143,192,3
143,194,3
144,194,3
144,195,3
145,197,3
145,198,3
145,199,3
146,201,3
146,202,3
147,203,3
147,204,3
149,205,3
150,206,3
151,207,3
152,209,3
153,210,3
154,211,3
154,212,3
155,212,3
157,213,3
159,214,3
162,216,3
163,216,3
164,216,3
165,216,3
166,216,3
169,216,3
170,216,3
171,216,3
172,216,3
173,216,3
174,216,3
176,216,3
176,214,3
177,214,3
179,213,3
182,212,3
183,211,3
183,210,3
184,208,3
184,207,3
185,205,3
185,204,3
185,203,3
187,203,3
187,201,3
187,200,3
187,199,3
187,198,3
188,198,3
188,197,3
86,121,1
85,121,1
84,120,1
83,120,1
82,120,1
81,120,1
80,120,1
78,120,1
77,120,1
76,121,1
75,121,1
74,121,1
73,123,1
72,123,1
72,124,1
70,124,1
69,125,1
68,125,1
68,126,1
67,126,1
67,127,1
66,127,1
66,128,1
66,129,1
65,130,1
65,132,1
64,133,1
64,134,1
64,135,1
62,136,1
62,137,1
62,138,1
62,140,1
62,141,1
62,143,1
62,144,1
62,147,1
62,148,1
62,149,1
62,150,1
62,151,1
62,152,1
62,155,1
63,156,1
63,158,1
64,161,1
65,162,1
66,165,1
68,166,1
69,167,1
69,168,1
70,169,1
71,169,1
72,169,1
73,170,1
74,170,1
75,172,1
77,172,1
78,173,1
79,173,1
80,173,1
81,173,1
236,145,1
240,142,1
243,139,1
246,138,1
247,135,1
250,134,1
251,134,1
252,133,1
254,132,1
256,130,1
258,129,1
261,128,1
263,126,1
265,126,1
266,126,1
267,126,1
268,126,1
269,127,1
270,128,1
270,129,1
272,131,1
273,136,1
273,138,1
273,139,1
273,142,1
275,146,1
275,147,1
275,150,1
275,151,1
275,152,1
275,154,1
275,156,1
275,158,1
275,159,1
275,162,1
275,163,1
275,165,1
274,170,1
274,172,1
273,175,1
273,177,1
273,179,1
272,180,1
272,181,1
270,182,1
270,183,1
269,183,1
268,183,1
267,184,1
265,184,1
263,185,1
260,187,1
257,187,1
256,187,1
255,188,1
254,188,1
252,188,1
251,188,1
250,188,1
249,188,1
248,188,1
247,188,1
246,188,1
246,186,1
244,186,1
244,185,1
145,140,1
145,141,1
146,141,1
146,142,1
146,143,1
146,144,1
145,144,1
144,144,1
142,144,1
141,144,1
140,144,1
139,144,1
139,143,1
142,143,1
142,142,1
143,142,1
145,142,1
148,140,1
150,140,1
152,140,1
153,139,1
154,139,1
155,139,1
155,140,1
155,142,1
155,143,1
185,151,1
185,150,1
185,148,1
185,149,1
186,149,1
186,150,1
160,96,1
161,96,1
162,96,1
162,97,1
163,97,1
164,97,1
165,97,1
165,98,1
167,98,1
168,98,1
169,98,1
170,98,1
169,98,1
166,98,1
165,98,1
164,98,1
162,98,1
161,98,1
158,98,1
157,98,1
155,98,1
154,98,1
152,98,1
151,98,1
150,98,1
149,98,1
148,98,1
149,98,1
150,98,1
151,98,1
153,99,1
154,99,1
154,100,1
155,100,1
156,100,1
157,101,1
158,101,1
159,103,1
160,104,1
163,104,1
163,105,1
164,105,1
165,106,1
165,107,1
166,107,1
167,108,1
169,108,1
168,108,1
167,108,1
166,108,1
165,108,1
164,108,1
161,107,1
160,107,1
159,107,1
158,107,1
158,106,1
158,105,1
161,105,1
162,103,1
164,103,1
167,102,1
168,102,1
169,102,1
170,102,1
171,102,1
173,102,1
174,102,1
175,102,1
176,102,1
