x,y,color
266,80,0
267,81,0
268,82,0
269,83,0
269,85,0
270,85,0
271,85,0
272,87,0
274,88,0
274,89,0
274,90,0
274,91,0
275,92,0
275,93,0
276,93,0
276,94,0
277,95,0
277,96,0
278,97,0
278,98,0
278,99,0
279,101,0
279,105,0
279,106,0
279,108,0
280,110,0
280,111,0
280,112,0
280,113,0
280,114,0
281,116,0
281,117,0
281,118,0
281,120,0
281,121,0
281,122,0
281,123,0
281,124,0
281,125,0
281,127,0
281,128,0
281,129,0
281,130,0
281,131,0
281,133,0
281,136,0
280,137,0
280,138,0
279,140,0
278,141,0
278,143,0
278,145,0
277,146,0
277,148,0
276,150,0
276,151,0
275,151,0
275,152,0
274,153,0
274,154,0
274,155,0
273,156,0
273,157,0
272,158,0
271,159,0
271,161,0
270,162,0
270,163,0
267,168,0
267,169,0
266,170,0
265,171,0
264,172,0
263,174,0
261,175,0
259,177,0
258,179,0
257,180,0
255,181,0
254,183,0
253,184,0
252,186,0
250,187,0
249,189,0
248,189,0
248,190,0
247,191,0
246,192,0
246,193,0
245,193,0
244,193,0
244,194,0
244,195,0
243,196,0
242,197,0
240,199,0
238,200,0
238,201,0
237,201,0
237,202,0
236,202,0
67,175,0
67,176,0
66,176,0
65,177,0
64,178,0
63,179,0
61,181,0
60,182,0
59,183,0
59,184,0
59,185,0
58,187,0
57,188,0
56,190,0
55,191,0
55,192,0
54,194,0
53,194,0
52,194,0
52,195,0
51,196,0
51,197,0
51,198,0
50,199,0
49,200,0
47,202,0
47,203,0
46,205,0
45,206,0
44,206,0
44,207,0
43,208,0
43,209,0
42,210,0
41,211,0
41,213,0
39,215,0
39,216,0
38,217,0
38,218,0
38,219,0
36,220,0
35,221,0
34,222,0
34,224,0
34,225,0
34,226,0
33,226,0
32,228,0
30,231,0
29,231,0
29,232,0
29,233,0
29,234,0
29,235,0
24,238,0
24,239,0
24,240,0
23,241,0
22,242,0
22,243,0
21,243,0
21,244,0
20,244,0
18,247,0
18,248,0
17,249,0
17,250,0
16,251,0
15,251,0
14,252,0
7,256,0
8,256,0
12,256,0
15,256,0
16,256,0
18,256,0
32,256,0
33,256,0
34,256,0
35,257,0
37,257,0
38,257,0
42,257,0
45,258,0
50,258,0
52,258,0
55,258,0
60,258,0
63,259,0
67,259,0
69,259,0
70,259,0
71,260,0
72,260,0
74,260,0
75,260,0
77,260,0
81,261,0
84,261,0
87,261,0
90,261,0
92,261,0
93,262,0
94,262,0
95,262,0
96,262,0
97,262,0
101,262,0
105,263,0
110,263,0
114,263,0
117,263,0
121,263,0
123,263,0
126,263,0
128,263,0
132,264,0
138,264,0
145,264,0
151,264,0
154,264,0
157,264,0
160,264,0
164,264,0
167,265,0
170,265,0
175,265,0
181,265,0
187,265,0
193,265,0
196,265,0
200,265,0
201,265,0
203,265,0
204,265,0
206,265,0
208,265,0
209,265,0
210,265,0
211,265,0
212,265,0
213,265,0
214,265,0
215,265,0
218,264,0
220,264,0
223,263,0
225,263,0
226,263,0
228,263,0
229,263,0
230,263,0
230,262,0
234,262,0
240,262,0
249,259,0
254,258,0
256,258,0
257,258,0
264,257,0
265,256,0
266,256,0
270,256,0
271,255,0
273,255,0
273,254,0
274,254,0
275,254,0
279,253,0
281,253,0
283,252,0
284,252,0
229,185,0
229,187,0
231,194,0
231,197,0
232,199,0
233,201,0
233,202,0
234,203,0
234,204,0
234,208,0
235,212,0
236,217,0
238,220,0
238,222,0
239,224,0
239,225,0
239,226,0
239,227,0
240,227,0
241,229,0
242,230,0
242,232,0
242,233,0
243,234,0
244,235,0
245,235,0
245,236,0
246,236,0
246,237,0
246,239,0
247,240,0
247,242,0
248,243,0
248,244,0
67,176,0
66,174,0
66,173,0
65,173,0
65,172,0
64,172,0
63,171,0
63,170,0
62,170,0
62,169,0
61,168,0
60,167,0
58,163,0
57,161,0
56,160,0
56,159,0
55,158,0
55,157,0
55,156,0
56,156,0
58,156,0
62,156,0
64,156,0
65,156,0
67,156,0
68,156,0
69,156,0
70,156,0
73,157,0
76,158,0
77,158,0
77,159,0
78,159,0
79,159,0
79,160,0
80,160,0
81,161,0
81,162,0
83,163,0
84,163,0
91,171,0
92,171,0
92,172,0
92,175,0
92,177,0
91,177,0
91,179,0
90,182,0
90,183,0
89,185,0
88,186,0
88,188,0
87,189,0
86,189,0
86,190,0
85,191,0
82,195,0
82,197,0
81,197,0
81,198,0
80,199,0
79,200,0
77,201,0
76,202,0
76,203,0
74,205,0
73,206,0
73,207,0
67,215,0
66,217,0
65,217,0
65,218,0
64,219,0
63,220,0
62,221,0
62,223,0
61,224,0
60,225,0
60,226,0
57,230,0
57,231,0
56,231,0
54,234,0
52,235,0
51,238,0
48,243,0
46,246,0
46,247,0
45,247,0
43,249,0
42,251,0
41,251,0
41,252,0
40,252,0
247,241,0
247,242,0
247,246,0
224,253,0
223,253,0
223,252,0
222,252,0
222,251,0
221,251,0
221,250,0
217,245,0
217,244,0
216,243,0
215,241,0
214,240,0
212,236,0
211,234,0
210,234,0
210,232,0
208,231,0
208,229,0
208,228,0
207,225,0
206,224,0
205,224,0
204,222,0
203,222,0
203,220,0
202,218,0
202,217,0
201,215,0
200,215,0
200,214,0
199,213,0
199,212,0
198,210,0
198,209,0
198,208,0
198,207,0
197,207,0
197,206,0
197,205,0
197,204,0
196,202,0
195,201,0
195,200,0
195,198,0
195,197,0
194,197,0
194,196,0
194,193,0
193,190,0
193,189,0
192,188,0
192,187,0
192,184,0
192,180,0
192,179,0
192,178,0
193,176,0
194,175,0
195,174,0
195,173,0
195,172,0
196,172,0
200,168,0
201,168,0
206,165,0
207,165,0
209,164,0
210,164,0
211,164,0
211,163,0
217,161,0
218,161,0
219,161,0
224,161,0
226,161,0
227,161,0
231,161,0
234,161,0
237,161,0
238,161,0
239,161,0
241,161,0
242,162,0
243,162,0
244,162,0
243,164,0
242,166,0
241,168,0
240,168,0
239,169,0
238,170,0
238,171,0
237,173,0
236,173,0
234,176,0
232,177,0
232,178,0
231,180,0
230,180,0
230,181,0
230,182,0
44,131,0
47,131,0
49,131,0
50,131,0
51,132,0
52,133,0
53,133,0
56,134,0
57,134,0
58,134,0
59,134,0
60,135,0
61,135,0
62,135,0
64,136,0
65,136,0
65,137,0
66,137,0
70,138,0
71,139,0
72,139,0
73,139,0
75,139,0
77,140,0
81,140,0
82,141,0
84,142,0
85,143,0
86,143,0
87,143,0
88,144,0
89,145,0
90,146,0
92,146,0
94,146,0
94,147,0
94,148,0
94,149,0
96,149,0
97,150,0
98,150,0
98,151,0
99,151,0
99,152,0
100,152,0
100,153,0
101,153,0
101,154,0
102,155,0
103,156,0
103,157,0
104,158,0
104,159,0
105,160,0
106,160,0
107,162,0
107,163,0
107,164,0
108,166,0
108,167,0
108,168,0
108,169,0
108,170,0
109,172,0
175,157,0
177,156,0
178,155,0
179,154,0
181,154,0
183,153,0
185,152,0
187,151,0
190,150,0
192,150,0
194,149,0
197,148,0
200,147,0
203,147,0
204,146,0
206,145,0
207,145,0
208,145,0
209,145,0
211,144,0
212,144,0
213,144,0
213,143,0
215,143,0
216,143,0
217,143,0
218,143,0
225,142,0
227,142,0
229,142,0
231,142,0
236,141,0
239,141,0
241,141,0
242,140,0
244,140,0
250,140,0
251,140,0
253,140,0
254,140,0
255,140,0
256,140,0
136,138,0
137,138,0
146,138,0
151,138,0
152,138,0
153,138,0
92,109,2
92,111,2
92,112,2
92,117,2
93,117,2
94,117,2
95,114,2
96,114,2
95,114,2
94,114,2
93,114,2
92,114,2
88,113,2
88,112,2
88,110,2
88,109,2
92,105,2
93,105,2
95,104,2
95,107,2
94,109,2
94,110,2
94,111,2
94,112,2
94,113,2
94,114,2
217,102,2
216,103,2
214,105,2
212,106,2
210,109,2
208,111,2
207,114,2
206,115,2
206,116,2
206,117,2
206,119,2
205,121,2
205,122,2
205,124,2
209,125,2
210,125,2
211,125,2
213,125,2
214,125,2
216,123,2
218,116,2
219,116,2
220,113,2
219,112,2
217,112,2
215,113,2
214,114,2
214,115,2
67,86,1
69,86,1
72,87,1
75,90,1
80,91,1
85,91,1
86,91,1
88,91,1
90,91,1
91,91,1
94,92,1
97,92,1
103,92,1
104,92,1
107,92,1
108,92,1
110,93,1
113,93,1
114,93,1
117,93,1
118,93,1
119,91,1
120,89,1
121,88,1
121,87,1
122,87,1
122,86,1
122,85,1
123,84,1
124,84,1
124,83,1
124,82,1
189,69,1
189,70,1
190,72,1
190,73,1
192,76,1
192,78,1
192,79,1
192,81,1
192,82,1
192,84,1
193,84,1
197,86,1
200,88,1
203,88,1
204,89,1
207,89,1
208,89,1
209,89,1
209,90,1
210,90,1
210,91,1
211,91,1
212,91,1
213,91,1
214,91,1
217,91,1
218,91,1
218,92,1
219,92,1
220,92,1
222,92,1
224,93,1
226,93,1
227,93,1
228,93,1
229,93,1
230,93,1
231,93,1
232,93,1
234,93,1
236,93,1
