x,y,color
326,298,3
344,299,3
354,299,3
357,299,3
357,300,3
354,301,3
340,301,3
318,301,3
280,301,3
233,301,3
181,297,3
121,287,3
69,281,3
33,275,3
16,272,3
7,271,3
5,270,3
12,269,3
27,267,3
57,267,3
101,267,3
145,267,3
187,268,3
218,270,3
236,272,3
247,274,3
250,275,3
250,276,3
248,278,3
238,280,3
217,282,3
180,282,3
135,282,3
78,282,3
17,282,3
-42,278,3
-94,271,3
-123,267,3
-137,265,3
-142,264,3
-141,264,3
-132,264,3
-110,264,3
-69,264,3
-21,264,3
33,264,3
91,265,3
149,270,3
195,274,3
220,277,3
232,280,3
238,282,3
238,283,3
236,284,3
225,287,3
205,288,3
174,288,3
136,288,3
99,288,3
58,287,3
15,281,3
-22,272,3
-46,266,3
-56,262,3
-59,260,3
-58,258,3
-48,256,3
-26,253,3
16,248,3
70,246,3
128,244,3
190,241,3
241,241,3
278,241,3
296,240,3
307,239,3
310,239,3
311,239,3
306,239,3
292,239,3
267,239,3
229,237,3
187,233,3
142,228,3
96,222,3
60,216,3
37,212,3
25,210,3
21,208,3
20,207,3
23,206,3
30,205,3
45,205,3
62,204,3
80,202,3
100,202,3
117,202,3
129,202,3
135,202,3
138,202,3
139,202,3
136,202,3
129,202,3
119,204,3
106,204,3
89,204,3
74,204,3
63,204,3
56,204,3
55,204,3
58,204,3
68,203,3
86,202,3
109,201,3
133,201,3
161,201,3
185,201,3
202,202,3
213,204,3
220,205,3
223,206,3
222,207,3
217,209,3
204,211,3
187,213,3
164,214,3
122,216,3
75,216,3
27,216,3
-10,216,3
-35,216,3
-48,214,3
-52,214,3
-53,214,3
-52,214,3
-47,214,3
-36,214,3
-15,214,3
12,214,3
43,214,3
77,215,3
106,219,3
125,222,3
139,223,3
146,224,3
149,225,3
147,226,3
139,227,3
124,229,3
107,230,3
87,230,3
62,229,3
37,226,3
20,225,3
11,223,3
8,222,3
10,222,3
21,222,3
41,222,3
65,222,3
92,222,3
121,225,3
144,228,3
162,230,3
93,102,1
91,101,1
88,101,1
86,101,1
84,101,1
83,101,1
81,101,1
80,101,1
79,101,1
78,101,1
77,101,1
76,101,1
75,101,1
74,101,1
73,101,1
72,101,1
71,101,1
70,101,1
69,101,1
68,101,1
67,101,1
65,101,1
64,101,1
64,102,1
63,103,1
62,103,1
61,103,1
60,104,1
59,105,1
59,106,1
59,107,1
58,107,1
57,107,1
57,108,1
56,109,1
56,110,1
55,111,1
54,111,1
54,112,1
54,113,1
54,114,1
54,115,1
54,116,1
54,117,1
54,118,1
54,119,1
54,120,1
55,121,1
55,122,1
56,122,1
57,123,1
58,124,1
59,125,1
60,125,1
61,126,1
62,127,1
63,127,1
63,128,1
64,128,1
65,128,1
65,129,1
66,130,1
67,130,1
68,130,1
69,130,1
69,131,1
70,131,1
71,131,1
73,131,1
74,131,1
75,131,1
76,131,1
77,131,1
78,131,1
79,131,1
81,131,1
82,131,1
83,131,1
84,131,1
85,131,1
86,131,1
87,131,1
88,131,1
89,131,1
90,131,1
91,131,1
92,131,1
92,130,1
92,129,1
92,127,1
92,126,1
92,125,1
92,124,1
92,123,1
92,122,1
92,121,1
92,120,1
92,119,1
92,118,1
92,117,1
92,116,1
91,115,1
90,115,1
90,114,1
90,113,1
90,112,1
90,111,1
90,110,1
90,109,1
90,108,1
97,133,1
97,132,1
97,131,1
97,130,1
97,129,1
97,128,1
98,127,1
99,127,1
100,127,1
101,127,1
102,127,1
103,127,1
105,127,1
106,127,1
107,127,1
108,127,1
109,127,1
111,127,1
112,127,1
113,127,1
114,127,1
115,127,1
117,127,1
118,127,1
119,127,1
120,127,1
121,127,1
122,127,1
123,127,1
124,127,1
125,127,1
127,127,1
128,127,1
129,127,1
130,127,1
131,127,1
132,127,1
133,128,1
134,129,1
135,129,1
137,129,1
138,129,1
140,130,1
142,131,1
144,132,1
145,133,1
147,134,1
148,134,1
149,134,1
152,136,1
154,138,1
157,139,1
158,139,1
159,140,1
160,140,1
161,140,1
161,141,1
162,142,1
162,143,1
163,144,1
165,145,1
166,146,1
167,146,1
167,147,1
167,148,1
168,148,1
169,148,1
169,149,1
169,150,1
169,151,1
169,152,1
169,153,1
170,154,1
170,155,1
170,156,1
170,157,1
170,158,1
170,159,1
170,160,1
170,161,1
170,162,1
170,163,1
170,164,1
170,165,1
169,166,1
167,167,1
167,168,1
166,169,1
165,169,1
164,169,1
163,170,1
161,171,1
160,171,1
158,171,1
156,171,1
154,171,1
153,171,1
152,171,1
150,171,1
149,171,1
148,171,1
147,171,1
145,171,1
144,171,1
143,171,1
141,171,1
139,171,1
138,171,1
136,171,1
133,171,1
132,171,1
130,172,1
129,172,1
127,172,1
125,172,1
123,172,1
120,172,1
117,172,1
116,172,1
115,172,1
114,172,1
113,172,1
112,172,1
110,172,1
106,172,1
102,172,1
99,172,1
96,172,1
94,172,1
93,172,1
92,172,1
91,172,1
90,172,1
89,172,1
88,172,1
87,172,1
86,172,1
85,172,1
84,171,1
83,170,1
82,169,1
81,168,1
80,167,1
79,166,1
79,165,1
78,164,1
78,163,1
77,163,1
76,162,1
76,161,1
75,161,1
75,160,1
75,159,1
75,158,1
75,157,1
75,156,1
76,155,1
78,154,1
78,153,1
79,153,1
80,153,1
81,152,1
83,151,1
84,150,1
86,150,1
89,149,1
92,149,1
94,149,1
96,149,1
98,149,1
99,148,1
100,147,1
101,147,1
102,147,1
104,146,1
105,145,1
106,145,1
107,144,1
108,144,1
109,144,1
109,143,1
110,143,1
110,142,1
110,141,1
110,140,1
111,140,1
112,140,1
112,139,1
112,138,1
111,138,1
111,137,1
110,137,1
108,137,1
107,137,1
106,137,1
105,137,1
104,137,1
103,137,1
102,137,1
100,137,1
99,137,1
98,137,1
92,133,0
94,133,0
97,133,0
98,133,0
100,133,0
101,133,0
103,133,0
106,133,0
108,133,0
110,133,0
112,133,0
113,133,0
115,133,0
116,133,0
117,133,0
118,133,0
118,134,0
119,134,0
120,134,0
121,134,0
122,134,0
123,135,0
123,136,0
125,138,0
126,139,0
127,139,0
127,140,0
128,141,0
129,141,0
129,142,0
130,143,0
130,144,0
131,144,0
132,145,0
132,146,0
133,146,0
134,148,0
134,149,0
135,149,0
136,150,0
136,151,0
136,152,0
136,153,0
135,153,0
134,153,0
132,153,0
131,153,0
130,153,0
129,153,0
128,153,0
127,153,0
126,153,0
125,153,0
123,153,0
121,153,0
118,153,0
115,153,0
114,153,0
113,153,0
112,153,0
111,153,0
109,153,0
108,153,0
105,153,0
102,153,0
101,153,0
100,153,0
99,153,0
98,153,0
97,153,0
96,153,0
95,151,0
94,149,0
93,148,0
92,148,0
91,148,0
157,132,0
161,132,0
165,132,0
167,132,0
169,132,0
170,132,0
171,132,0
172,132,0
173,132,0
174,132,0
174,131,0
174,130,0
175,130,0
175,129,0
176,129,0
177,129,0
178,129,0
179,129,0
180,129,0
180,128,0
181,127,0
182,127,0
183,127,0
185,126,0
186,126,0
186,125,0
187,125,0
188,124,0
188,123,0
189,123,0
190,123,0
191,125,0
192,128,0
192,131,0
192,133,0
192,135,0
192,137,0
192,138,0
192,139,0
192,140,0
192,141,0
192,142,0
192,143,0
191,143,0
190,144,0
189,144,0
188,144,0
187,144,0
183,144,0
179,145,0
176,146,0
175,146,0
174,146,0
173,146,0
171,146,0
170,146,0
169,146,0
168,146,0
167,147,0
76,132,1
76,135,1
76,137,1
76,139,1
76,142,1
76,144,1
76,146,1
76,147,1
76,149,1
76,150,1
142,173,1
142,176,1
142,179,1
142,180,1
142,182,1
143,183,1
144,185,1
144,186,1
144,187,1
144,188,1
144,189,1
145,190,1
145,191,1
145,192,1
145,193,1
145,194,1
145,195,1
146,195,1
147,197,1
147,198,1
147,199,1
148,200,1
148,201,1
148,202,1
149,202,1
150,202,1
150,203,1
150,204,1
150,206,1
150,207,1
149,209,1
148,211,1
147,212,1
147,214,1
147,215,1
147,214,1
147,211,1
147,208,1
147,207,1
147,205,1
148,204,1
148,203,1
149,203,1
150,204,1
152,207,1
153,210,1
154,211,1
155,214,1
156,217,1
156,218,1
138,171,1
138,172,1
138,173,1
138,174,1
138,176,1
138,177,1
138,179,1
138,180,1
138,182,1
138,184,1
138,185,1
138,187,1
138,188,1
138,190,1
138,191,1
138,193,1
138,194,1
138,195,1
138,197,1
138,198,1
138,199,1
138,200,1
138,202,1
138,203,1
138,204,1
138,205,1
138,206,1
137,206,1
135,207,1
133,207,1
128,208,1
122,209,1
118,209,1
116,210,1
114,211,1
113,211,1
115,211,1
116,211,1
118,211,1
119,211,1
120,211,1
121,211,1
122,211,1
123,211,1
123,210,1
124,210,1
126,210,1
127,210,1
128,210,1
129,210,1
130,213,1
132,217,1
134,219,1
135,222,1
135,225,1
137,227,1
138,228,1
138,230,1
139,231,1
64,94,1
66,94,1
67,94,1
69,94,1
70,94,1
72,93,1
74,92,1
75,92,1
77,91,1
79,90,1
81,90,1
82,89,1
84,88,1
87,87,1
89,87,1
90,87,1
91,86,1
92,85,1
95,89,1
95,90,1
95,91,1
95,92,1
95,93,1
94,93,1
94,94,1
93,95,1
92,95,1
91,95,1
51,111,1
50,111,1
49,111,1
48,111,1
47,111,1
46,111,1
45,111,1
44,111,1
43,111,1
43,112,1
43,113,1
42,113,1
41,113,1
40,113,1
39,114,1
38,114,1
37,114,1
36,114,1
35,114,1
34,115,1
33,115,1
32,115,1
31,115,1
30,115,1
30,116,1
29,117,1
28,117,1
28,118,1
28,119,1
28,120,1
28,121,1
28,122,1
28,123,1
30,123,1
32,123,1
33,123,1
34,123,1
36,123,1
37,123,1
38,123,1
40,123,1
42,123,1
43,123,1
44,123,1
45,123,1
46,123,1
47,123,1
48,123,1
50,123,1
51,123,1
52,123,1
78,113,0
79,113,0
280,27,2
275,27,2
267,28,2
253,29,2
237,31,2
220,32,2
199,34,2
181,35,2
168,36,2
154,38,2
144,38,2
134,38,2
126,38,2
121,38,2
116,38,2
112,39,2
109,40,2
107,40,2
106,40,2
105,40,2
107,40,2
116,39,2
133,37,2
151,35,2
172,34,2
197,32,2
221,32,2
239,32,2
253,31,2
260,30,2
263,30,2
265,30,2
264,30,2
261,30,2
250,28,2
229,27,2
202,27,2
161,27,2
121,27,2
80,27,2
42,27,2
22,27,2
8,27,2
1,26,2
-1,25,2
-2,25,2
5,24,2
18,23,2
35,23,2
53,23,2
73,23,2
94,23,2
112,23,2
127,23,2
135,23,2
139,23,2
141,23,2
139,23,2
130,23,2
113,23,2
86,23,2
42,23,2
-3,23,2
-47,23,2
-77,23,2
-92,23,2
-101,23,2
-103,23,2
-99,23,2
-86,21,2
-60,20,2
-19,17,2
33,15,2
90,15,2
151,15,2
205,15,2
249,15,2
278,16,2
293,17,2
299,17,2
298,18,2
290,19,2
273,19,2
248,19,2
214,19,2
173,19,2
129,22,2
87,24,2
53,24,2
35,24,2
27,24,2
25,24,2
26,24,2
34,22,2
52,19,2
88,13,2
130,8,2
172,6,2
210,4,2
237,4,2
258,4,2
273,5,2
280,6,2
284,7,2
285,8,2
282,10,2
273,12,2
256,15,2
236,16,2
204,18,2
165,22,2
121,25,2
73,27,2
38,29,2
17,29,2
4,30,2
-3,31,2
-5,31,2
-2,30,2
11,27,2
29,26,2
52,26,2
80,24,2
105,22,2
123,22,2
137,22,2
143,22,2
146,22,2
143,22,2
131,26,2
112,30,2
76,34,2
31,39,2
-21,43,2
-70,48,2
-115,52,2
-150,54,2
-165,54,2
-173,54,2
-174,54,2
-170,54,2
-157,51,2
-128,48,2
-79,41,2
-24,37,2
28,34,2
76,32,2
117,30,2
155,28,2
183,28,2
197,28,2
206,28,2
208,28,2
209,28,2
209,29,2
207,29,2
202,30,2
190,31,2
175,32,2
160,34,2
145,35,2
133,36,2
125,36,2
120,36,2
118,36,2
120,36,2
128,36,2
144,33,2
172,32,2
210,32,2
255,30,2
299,30,2
339,30,2
370,30,2
387,30,2
395,30,2
399,30,2
401,31,2
401,32,2
399,32,2
391,35,2
378,36,2
355,38,2
317,40,2
269,40,2
215,40,2
154,40,2
96,40,2
56,40,2
35,40,2
27,40,2
24,40,2
25,38,2
30,36,2
42,33,2
54,31,2
67,28,2
82,27,2
97,27,2
114,25,2
126,24,2
132,24,2
138,24,2
139,24,2
133,26,2
121,29,2
100,32,2
69,34,2
27,36,2
-14,38,2
-55,38,2
-90,40,2
-111,41,2
-125,41,2
-130,41,2
-131,41,2
-128,42,2
-117,42,2
-100,42,2
-75,42,2
-33,39,2
15,37,2
66,37,2
114,37,2
158,37,2
185,37,2
200,37,2
208,37,2
211,37,2
210,37,2
207,37,2
196,38,2
182,38,2
165,38,2
147,38,2
129,38,2
112,38,2
97,38,2
87,38,2
83,38,2
82,38,2
84,38,2
91,38,2
108,35,2
132,32,2
160,30,2
195,28,2
229,26,2
253,26,2
270,26,2
278,26,2
282,26,2
284,26,2
