x,y,color
267,51,1
267,52,1
267,53,1
267,54,1
266,54,1
265,54,1
263,54,1
259,54,1
257,54,1
256,54,1
252,54,1
249,54,1
246,52,1
242,51,1
240,50,1
238,49,1
236,46,1
235,45,1
234,45,1
233,45,1
232,45,1
232,44,1
231,44,1
38,91,2
35,91,2
33,91,2
31,91,2
29,92,2
27,93,2
27,94,2
26,95,2
25,96,2
23,98,2
22,100,2
22,102,2
21,103,2
21,104,2
21,106,2
21,107,2
21,108,2
21,109,2
21,110,2
21,111,2
21,112,2
21,113,2
21,114,2
21,115,2
22,116,2
25,117,2
26,117,2
27,117,2
28,118,2
29,118,2
31,118,2
32,118,2
33,118,2
34,118,2
35,118,2
36,118,2
37,118,2
37,117,2
38,117,2
39,117,2
39,116,2
40,116,2
40,115,2
40,113,2
40,112,2
40,111,2
40,110,2
39,109,2
38,109,2
37,109,2
36,109,2
35,109,2
34,109,2
33,109,2
32,109,2
31,109,2
30,109,2
30,110,2
31,110,2
31,109,2
32,109,2
32,108,2
33,107,2
34,107,2
34,105,2
35,105,2
36,105,2
37,104,2
38,104,2
39,104,2
40,104,2
41,104,2
42,104,2
43,104,2
44,104,2
45,104,2
46,104,2
47,104,2
48,104,2
49,104,2
49,106,2
49,107,2
49,108,2
49,109,2
48,109,2
48,110,2
48,111,2
47,111,2
47,112,2
46,112,2
45,112,2
44,112,2
43,112,2
42,112,2
42,111,2
41,111,2
41,110,2
40,110,2
40,109,2
40,108,2
40,107,2
39,107,2
39,104,2
38,104,2
38,103,2
38,102,2
38,101,2
38,100,2
110,98,1
109,97,1
109,96,1
109,95,1
109,93,1
109,92,1
109,91,1
108,91,1
108,90,1
108,89,1
107,89,1
106,89,1
105,89,1
104,89,1
103,89,1
102,89,1
101,89,1
100,89,1
99,89,1
99,90,1
97,91,1
97,94,1
95,95,1
94,95,1
94,96,1
94,97,1
94,98,1
94,99,1
94,100,1
94,101,1
94,102,1
94,103,1
94,104,1
94,105,1
95,105,1
96,105,1
96,107,1
97,107,1
98,107,1
99,107,1
99,106,1
100,106,1
100,105,1
101,104,1
101,103,1
101,102,1
101,101,1
101,100,1
101,99,1
101,98,1
101,97,1
101,96,1
101,95,1
101,93,1
100,93,1
99,93,1
98,93,1
94,94,1
92,95,1
88,97,1
84,98,1
81,99,1
80,100,1
79,100,1
78,100,1
77,100,1
76,100,1
76,101,1
76,102,1
76,103,1
77,103,1
77,104,1
78,106,1
79,106,1
79,107,1
80,109,1
81,110,1
82,111,1
83,111,1
83,112,1
84,112,1
85,113,1
86,113,1
87,114,1
88,114,1
89,114,1
90,114,1
92,114,1
93,114,1
94,114,1
94,113,1
95,113,1
95,112,1
96,112,1
97,111,1
97,110,1
99,110,1
99,108,1
100,108,1
100,107,1
101,107,1
101,106,1
101,105,1
102,105,1
102,104,1
157,101,0
159,99,0
161,98,0
162,98,0
164,97,0
165,97,0
166,97,0
167,97,0
168,97,0
169,97,0
171,97,0
172,97,0
172,98,0
173,98,0
174,98,0
174,99,0
175,99,0
176,99,0
177,99,0
177,100,0
177,101,0
177,102,0
177,103,0
177,104,0
177,105,0
177,106,0
177,107,0
177,108,0
177,109,0
177,110,0
176,110,0
175,110,0
175,111,0
174,111,0
171,112,0
170,112,0
168,112,0
166,112,0
166,111,0
165,111,0
164,111,0
163,111,0
163,110,0
162,110,0
162,109,0
161,109,0
161,108,0
161,107,0
161,106,0
162,105,0
163,105,0
164,104,0
165,103,0
166,103,0
167,103,0
167,104,0
167,105,0
167,106,0
167,107,0
167,108,0
167,109,0
167,110,0
167,111,0
167,112,0
167,113,0
242,124,3
242,122,3
242,120,3
243,119,3
243,118,3
243,117,3
243,116,3
244,114,3
244,113,3
245,112,3
245,109,3
245,108,3
245,107,3
245,105,3
245,104,3
245,103,3
246,102,3
246,101,3
246,100,3
247,100,3
249,99,3
250,99,3
252,98,3
254,97,3
257,97,3
258,97,3
260,97,3
261,97,3
262,97,3
263,97,3
264,97,3
265,97,3
266,97,3
267,97,3
268,98,3
269,98,3
269,99,3
270,99,3
271,100,3
272,101,3
273,103,3
273,104,3
274,104,3
275,106,3
275,107,3
275,108,3
275,109,3
275,110,3
275,111,3
275,112,3
275,113,3
275,114,3
275,115,3
275,118,3
275,119,3
274,120,3
274,121,3
274,122,3
273,122,3
273,123,3
273,124,3
272,124,3
271,124,3
271,125,3
269,125,3
268,125,3
267,125,3
266,125,3
265,125,3
264,125,3
263,125,3
261,125,3
260,124,3
259,123,3
258,122,3
256,122,3
255,122,3
255,121,3
254,121,3
254,120,3
254,119,3
254,117,3
255,116,3
256,114,3
257,113,3
257,112,3
258,112,3
258,111,3
259,109,3
260,109,3
261,109,3
262,109,3
263,109,3
164,163,2
163,163,2
162,163,2
161,163,2
161,162,2
160,162,2
160,161,2
160,159,2
161,158,2
162,156,2
162,155,2
162,154,2
163,154,2
163,153,2
164,153,2
164,152,2
165,152,2
165,151,2
166,149,2
167,149,2
167,148,2
167,147,2
168,146,2
169,146,2
170,146,2
172,146,2
174,146,2
175,146,2
176,146,2
177,146,2
178,146,2
180,146,2
181,146,2
181,147,2
181,148,2
181,150,2
181,151,2
181,152,2
181,153,2
181,154,2
181,155,2
181,157,2
181,158,2
179,158,2
178,159,2
178,160,2
177,161,2
176,161,2
175,161,2
174,161,2
173,161,2
172,161,2
171,161,2
170,161,2
170,160,2
170,159,2
170,158,2
170,157,2
171,156,2
171,155,2
171,154,2
172,154,2
39,157,3
36,157,3
33,157,3
30,156,3
28,156,3
27,156,3
26,155,3
24,155,3
23,155,3
23,154,3
22,154,3
22,153,3
21,150,3
21,149,3
21,148,3
21,147,3
21,146,3
22,146,3
23,145,3
27,143,3
30,143,3
32,142,3
35,142,3
36,142,3
37,142,3
38,142,3
39,142,3
40,142,3
42,142,3
43,142,3
44,142,3
45,142,3
45,143,3
46,143,3
48,143,3
48,144,3
49,145,3
50,146,3
50,147,3
51,147,3
51,148,3
51,149,3
51,150,3
51,151,3
51,152,3
51,153,3
50,153,3
50,154,3
49,155,3
49,158,3
49,160,3
47,162,3
47,163,3
46,165,3
46,166,3
46,167,3
46,168,3
45,170,3
44,171,3
44,173,3
43,174,3
42,174,3
42,175,3
42,176,3
41,176,3
40,176,3
39,176,3
38,176,3
37,176,3
36,176,3
35,176,3
34,176,3
33,176,3
32,176,3
31,176,3
31,175,3
30,175,3
29,174,3
29,172,3
29,171,3
29,170,3
29,169,3
30,169,3
31,169,3
32,169,3
33,169,3
34,169,3
35,169,3
36,169,3
36,170,3
36,171,3
36,173,3
36,174,3
36,175,3
36,176,3
36,177,3
36,178,3
36,179,3
36,181,3
36,182,3
36,183,3
36,184,3
36,185,3
37,186,3
37,188,3
37,190,3
37,191,3
37,192,3
37,193,3
37,194,3
37,196,3
37,197,3
37,198,3
37,201,3
37,204,3
37,206,3
37,209,3
37,210,3
38,213,3
38,215,3
38,216,3
38,217,3
38,218,3
38,219,3
38,222,3
38,223,3
38,225,3
38,226,3
38,227,3
38,229,3
38,230,3
38,231,3
37,231,3
37,232,3
37,233,3
37,234,3
38,234,3
39,234,3
40,233,3
41,232,3
42,232,3
43,232,3
44,231,3
44,230,3
45,230,3
45,228,3
46,228,3
46,227,3
47,227,3
47,226,3
47,225,3
48,225,3
48,224,3
48,223,3
49,223,3
49,222,3
49,221,3
49,220,3
49,219,3
49,218,3
49,217,3
49,216,3
49,213,3
49,211,3
49,209,3
49,207,3
49,204,3
49,203,3
49,202,3
49,201,3
49,200,3
49,199,3
49,196,3
49,195,3
48,193,3
48,192,3
46,189,3
46,187,3
46,185,3
45,185,3
45,184,3
44,183,3
44,182,3
43,182,3
43,180,3
42,180,3
42,179,3
41,179,3
41,178,3
40,178,3
39,178,3
38,178,3
37,178,3
36,178,3
35,179,3
33,179,3
33,181,3
32,181,3
32,182,3
31,182,3
31,183,3
30,183,3
30,184,3
29,184,3
28,185,3
28,186,3
28,187,3
26,189,3
26,190,3
25,190,3
25,191,3
25,192,3
25,193,3
25,194,3
25,195,3
25,196,3
27,196,3
27,197,3
27,198,3
28,199,3
28,200,3
28,201,3
29,202,3
29,203,3
30,203,3
30,204,3
30,205,3
31,205,3
31,206,3
31,207,3
32,207,3
32,208,3
32,209,3
32,210,3
34,210,3
34,211,3
90,146,0
91,150,0
91,156,0
91,159,0
91,163,0
91,167,0
91,169,0
90,172,0
89,174,0
89,175,0
89,176,0
89,179,0
89,181,0
89,182,0
89,184,0
89,185,0
89,187,0
89,188,0
89,189,0
89,191,0
89,193,0
90,195,0
90,196,0
90,197,0
91,198,0
91,200,0
91,203,0
92,205,0
92,207,0
92,209,0
92,210,0
93,214,0
93,216,0
93,218,0
93,219,0
93,221,0
94,222,0
95,224,0
96,225,0
96,226,0
96,227,0
98,229,0
99,229,0
99,230,0
99,231,0
100,231,0
101,231,0
102,231,0
104,229,0
106,227,0
108,225,0
108,223,0
108,222,0
109,222,0
109,221,0
110,221,0
110,220,0
110,218,0
111,216,0
111,215,0
111,212,0
111,209,0
111,208,0
111,206,0
111,204,0
111,203,0
112,200,0
112,198,0
112,197,0
112,196,0
112,195,0
112,193,0
112,192,0
112,190,0
112,188,0
112,187,0
112,184,0
112,183,0
112,182,0
112,181,0
112,180,0
112,179,0
112,177,0
112,175,0
112,173,0
111,171,0
111,168,0
110,166,0
110,165,0
110,163,0
110,162,0
110,161,0
110,160,0
110,159,0
109,159,0
109,158,0
108,157,0
108,156,0
107,153,0
107,151,0
107,150,0
107,149,0
107,148,0
107,147,0
105,149,0
104,151,0
104,152,0
103,156,0
102,159,0
100,166,0
100,168,0
99,171,0
99,173,0
98,173,0
98,174,0
98,175,0
98,176,0
98,177,0
98,179,0
98,181,0
98,182,0
98,183,0
98,184,0
98,185,0
98,186,0
98,189,0
98,190,0
98,192,0
99,194,0
100,194,0
100,197,0
101,199,0
102,201,0
102,204,0
102,206,0
102,208,0
103,209,0
103,211,0
103,212,0
103,213,0
105,214,0
105,215,0
105,216,0
105,217,0
180,197,1
178,197,1
176,198,1
175,198,1
174,198,1
173,199,1
172,199,1
171,199,1
171,200,1
170,201,1
169,202,1
169,206,1
167,208,1
167,209,1
167,210,1
167,211,1
166,211,1
166,212,1
166,213,1
166,214,1
165,215,1
165,216,1
165,217,1
165,218,1
165,219,1
166,219,1
166,220,1
168,220,1
169,221,1
170,221,1
171,221,1
172,221,1
173,221,1
174,220,1
176,220,1
177,219,1
179,218,1
181,218,1
181,217,1
182,217,1
183,216,1
184,216,1
185,216,1
185,215,1
186,215,1
188,214,1
189,214,1
191,213,1
193,213,1
194,213,1
196,213,1
199,213,1
202,211,1
204,211,1
205,211,1
207,211,1
208,211,1
209,211,1
210,211,1
211,211,1
213,212,1
214,212,1
216,213,1
216,214,1
217,214,1
218,214,1
219,215,1
220,215,1
222,215,1
223,216,1
225,216,1
226,216,1
227,216,1
229,216,1
230,216,1
231,216,1
233,216,1
236,216,1
238,216,1
239,216,1
240,215,1
242,214,1
243,214,1
243,213,1
245,212,1
246,210,1
247,210,1
248,210,1
249,210,1
250,210,1
251,210,1
252,210,1
253,210,1
253,209,1
254,209,1
254,208,1
254,207,1
255,205,1
255,202,1
255,200,1
255,197,1
255,196,1
255,195,1
255,194,1
255,193,1
255,192,1
253,191,1
251,191,1
249,190,1
248,190,1
247,188,1
246,188,1
245,188,1
244,188,1
243,188,1
241,187,1
239,187,1
237,187,1
235,186,1
233,186,1
231,185,1
230,185,1
229,185,1
229,184,1
228,184,1
227,184,1
226,184,1
225,184,1
224,184,1
223,184,1
222,184,1
221,184,1
220,184,1
219,184,1
218,184,1
217,184,1
217,185,1
216,185,1
214,185,1
212,185,1
212,186,1
211,186,1
210,187,1
208,188,1
207,188,1
206,188,1
204,189,1
203,189,1
202,189,1
202,190,1
201,190,1
200,190,1
200,191,1
199,191,1
196,192,1
196,193,1
194,194,1
193,194,1
192,194,1
192,195,1
191,195,1
191,196,1
191,197,1
191,198,1
191,199,1
191,200,1
192,200,1
193,202,1
195,202,1
197,202,1
202,202,1
204,202,1
205,202,1
208,202,1
209,201,1
210,201,1
211,201,1
212,201,1
213,201,1
215,201,1
215,200,1
216,200,1
217,200,1
218,200,1
218,199,1
219,199,1
220,199,1
223,199,1
224,199,1
226,199,1
227,199,1
228,199,1
229,199,1
230,199,1
231,199,1
232,199,1
233,200,1
234,200,1
235,201,1
236,201,1
238,202,1
238,203,1
239,203,1
240,203,1
240,204,1
241,204,1
242,204,1
243,204,1
245,204,1
246,204,1
248,206,1
249,207,1
251,210,1
264,148,0
261,148,0
255,148,0
253,148,0
252,148,0
251,148,0
250,148,0
249,148,0
248,148,0
248,149,0
248,150,0
248,151,0
248,152,0
248,153,0
248,154,0
249,156,0
249,157,0
249,158,0
250,158,0
251,159,0
252,160,0
252,161,0
253,161,0
254,161,0
254,163,0
255,163,0
255,164,0
256,164,0
258,164,0
259,164,0
260,164,0
261,164,0
262,164,0
263,164,0
263,162,0
263,161,0
263,160,0
262,159,0
261,159,0
261,158,0
261,157,0
262,157,0
263,155,0
263,154,0
264,154,0
265,154,0
266,154,0
267,154,0
268,154,0
269,154,0
271,154,0
271,156,0
272,156,0
272,157,0
273,157,0
273,159,0
273,160,0
273,161,0
273,163,0
273,164,0
273,165,0
273,167,0
273,169,0
273,171,0
273,173,0
273,175,0
273,176,0
