x,y,color
138,158,1
137,159,1
137,160,1
137,161,1
137,162,1
137,163,1
137,165,1
137,166,1
138,167,1
141,168,1
145,170,1
148,171,1
149,172,1
151,172,1
152,173,1
154,173,1
156,173,1
157,174,1
158,174,1
159,174,1
161,174,1
162,171,1
163,169,1
163,168,1
165,165,1
165,164,1
165,163,1
166,163,1
230,149,1
231,150,1
234,154,1
235,155,1
237,157,1
239,160,1
241,163,1
242,164,1
244,167,1
246,168,1
247,168,1
248,169,1
248,170,1
249,170,1
249,171,1
250,171,1
251,172,1
252,172,1
254,172,1
255,172,1
257,172,1
258,172,1
259,172,1
260,172,1
262,171,1
262,170,1
263,169,1
263,168,1
263,166,1
263,164,1
263,163,1
264,160,1
264,159,1
264,157,1
264,156,1
264,155,1
264,153,1
264,152,1
263,151,1
262,150,1
260,149,1
259,148,1
257,146,1
254,146,1
250,145,1
245,142,1
241,141,1
237,141,1
232,139,1
228,138,1
225,138,1
221,136,1
217,136,1
48,195,2
49,195,2
49,196,2
50,197,2
50,199,2
50,200,2
50,201,2
51,202,2
51,207,2
51,210,2
51,212,2
51,215,2
51,218,2
51,223,2
51,226,2
51,229,2
51,233,2
51,236,2
51,238,2
51,242,2
51,245,2
51,248,2
51,249,2
51,250,2
51,251,2
51,252,2
51,253,2
51,254,2
51,256,2
52,256,2
52,257,2
53,257,2
54,257,2
56,257,2
57,255,2
58,254,2
61,251,2
62,249,2
68,241,2
71,235,2
74,231,2
75,225,2
77,222,2
77,218,2
78,215,2
78,211,2
78,210,2
78,209,2
78,207,2
78,206,2
78,205,2
78,204,2
78,203,2
77,202,2
77,201,2
76,199,2
74,199,2
74,198,2
74,197,2
73,197,2
75,197,2
76,199,2
79,201,2
80,202,2
81,203,2
82,205,2
82,206,2
83,207,2
84,209,2
85,210,2
87,213,2
90,217,2
90,220,2
91,221,2
91,222,2
92,226,2
92,227,2
93,228,2
93,230,2
93,233,2
95,236,2
95,237,2
95,240,2
95,241,2
95,243,2
96,246,2
96,247,2
97,247,2
100,244,2
101,240,2
104,237,2
106,233,2
109,228,2
109,224,2
110,221,2
113,217,2
113,212,2
114,211,2
114,209,2
114,206,2
114,205,2
114,204,2
114,203,2
114,202,2
114,200,2
114,199,2
113,199,2
113,198,2
111,198,2
111,197,2
109,197,2
184,217,2
184,219,2
184,222,2
184,224,2
184,229,2
184,235,2
184,239,2
184,243,2
183,246,2
183,248,2
183,253,2
183,254,2
183,256,2
183,257,2
186,255,2
186,254,2
187,251,2
188,248,2
188,246,2
190,241,2
190,239,2
190,235,2
190,230,2
190,228,2
191,225,2
191,222,2
191,221,2
191,220,2
191,219,2
192,218,2
192,217,2
193,217,2
193,219,2
194,220,2
196,224,2
197,227,2
197,228,2
198,231,2
200,233,2
200,236,2
201,237,2
201,242,2
202,245,2
202,248,2
202,249,2
202,251,2
202,252,2
202,254,2
202,255,2
203,256,2
203,257,2
203,259,2
203,261,2
203,263,2
203,264,2
203,265,2
203,266,2
203,268,2
203,269,2
203,270,2
206,270,2
207,270,2
209,270,2
211,270,2
212,268,2
213,267,2
214,266,2
215,265,2
216,265,2
216,264,2
217,263,2
217,262,2
218,260,2
220,258,2
220,255,2
221,254,2
221,250,2
222,248,2
222,243,2
224,239,2
224,236,2
224,232,2
224,228,2
224,225,2
224,221,2
223,217,2
223,216,2
222,213,2
221,212,2
221,211,2
220,210,2
220,208,2
219,207,2
219,206,2
217,206,2
217,205,2
216,205,2
215,204,2
214,204,2
214,203,2
213,202,2
212,201,2
