x,y,color
56,222,3
56,221,3
57,221,3
58,219,3
59,219,3
59,218,3
60,217,3
61,216,3
62,216,3
62,215,3
63,214,3
64,214,3
64,213,3
65,212,3
66,211,3
67,210,3
68,209,3
69,208,3
70,207,3
71,206,3
72,205,3
73,204,3
74,203,3
75,202,3
76,201,3
77,200,3
78,199,3
79,198,3
79,197,3
80,197,3
81,196,3
82,195,3
82,194,3
83,193,3
84,193,3
85,192,3
85,191,3
86,190,3
87,190,3
87,189,3
88,188,3
89,187,3
90,186,3
90,185,3
91,185,3
92,184,3
92,183,3
93,183,3
95,182,3
95,181,3
95,180,3
97,180,3
97,179,3
98,178,3
100,177,3
100,176,3
101,175,3
102,175,3
103,174,3
104,173,3
105,172,3
106,171,3
107,171,3
107,170,3
110,168,3
111,167,3
112,167,3
112,166,3
113,166,3
115,165,3
115,164,3
116,164,3
117,163,3
117,162,3
118,162,3
120,161,3
121,160,3
122,160,3
122,158,3
123,158,3
124,157,3
126,156,3
127,155,3
128,154,3
129,154,3
130,153,3
131,152,3
132,152,3
133,151,3
134,150,3
135,149,3
136,149,3
137,148,3
138,147,3
140,146,3
141,146,3
141,145,3
142,144,3
143,144,3
144,143,3
145,142,3
146,142,3
146,141,3
147,141,3
148,140,3
148,139,3
149,139,3
150,139,3
150,138,3
152,137,3
153,137,3
153,136,3
155,135,3
155,134,3
156,134,3
158,133,3
159,132,3
160,131,3
161,131,3
163,129,3
164,129,3
165,129,3
166,128,3
167,127,3
168,127,3
168,126,3
170,124,3
171,124,3
173,123,3
173,122,3
174,122,3
175,121,3
176,121,3
178,119,3
179,119,3
179,118,3
180,118,3
181,117,3
184,115,3
184,114,3
185,114,3
187,113,3
187,112,3
189,111,3
190,111,3
190,110,3
191,109,3
192,109,3
193,108,3
194,107,3
195,106,3
196,106,3
197,105,3
198,104,3
199,104,3
199,103,3
200,102,3
201,101,3
202,101,3
202,100,3
204,99,3
205,98,3
206,98,3
207,97,3
207,96,3
208,95,3
209,94,3
210,94,3
210,93,3
211,92,3
212,92,3
212,91,3
213,90,3
213,89,3
214,89,3
214,88,3
215,87,3
216,87,3
216,86,3
217,86,3
217,85,3
217,84,3
218,84,3
218,83,3
219,82,3
219,81,3
220,81,3
220,80,3
220,79,3
221,79,3
221,78,3
222,78,3
222,77,3
222,76,3
222,75,3
223,75,3
223,74,3
224,74,3
224,73,3
224,72,3
224,71,3
225,71,3
225,70,3
226,70,3
226,69,3
227,69,3
227,68,3
227,67,3
228,67,3
228,66,3
229,66,3
229,65,3
229,64,3
229,63,3
230,63,3
230,62,3
231,62,3
231,61,3
231,60,3
232,60,3
232,59,3
232,58,3
233,57,3
100,55,3
99,55,3
99,56,3
98,56,3
98,57,3
98,58,3
97,58,3
96,59,3
96,60,3
95,61,3
95,62,3
94,62,3
93,63,3
93,64,3
92,65,3
91,65,3
91,66,3
91,67,3
90,68,3
89,68,3
89,69,3
88,70,3
87,71,3
87,72,3
86,73,3
86,74,3
85,74,3
84,75,3
83,77,3
82,78,3
81,78,3
81,79,3
80,80,3
79,81,3
78,82,3
77,84,3
76,85,3
75,86,3
74,87,3
73,88,3
73,89,3
72,90,3
71,90,3
71,91,3
71,92,3
70,93,3
69,93,3
68,94,3
68,95,3
67,95,3
67,96,3
66,96,3
66,97,3
66,98,3
65,98,3
65,99,3
64,100,3
63,100,3
63,101,3
63,102,3
63,103,3
63,104,3
64,104,3
65,104,3
66,104,3
67,104,3
67,103,3
68,103,3
68,102,3
69,102,3
69,101,3
70,101,3
71,101,3
71,100,3
72,99,3
73,99,3
74,99,3
74,98,3
75,97,3
76,96,3
77,96,3
77,95,3
78,95,3
80,94,3
81,94,3
81,93,3
83,91,3
84,91,3
85,91,3
85,90,3
86,90,3
86,89,3
88,88,3
89,87,3
91,86,3
92,86,3
93,85,3
95,83,3
98,83,3
99,81,3
101,81,3
103,79,3
104,79,3
105,78,3
106,77,3
109,76,3
110,75,3
111,75,3
113,73,3
115,72,3
117,71,3
119,70,3
120,70,3
121,69,3
124,68,3
125,68,3
125,67,3
128,66,3
128,65,3
130,65,3
131,64,3
133,64,3
133,63,3
134,63,3
135,63,3
136,62,3
138,62,3
138,61,3
139,60,3
141,60,3
142,60,3
143,60,3
143,59,3
144,59,3
145,59,3
145,58,3
146,58,3
147,58,3
147,59,3
146,60,3
145,60,3
145,61,3
144,63,3
143,63,3
142,64,3
142,65,3
142,66,3
140,67,3
139,69,3
138,71,3
137,71,3
136,73,3
135,74,3
134,75,3
133,76,3
132,77,3
131,79,3
130,79,3
129,81,3
128,82,3
127,83,3
126,84,3
124,85,3
123,86,3
122,88,3
120,89,3
119,91,3
117,92,3
115,94,3
114,94,3
114,95,3
111,96,3
111,97,3
109,99,3
107,100,3
106,102,3
104,103,3
102,105,3
99,106,3
99,107,3
97,108,3
95,110,3
92,112,3
91,114,3
89,115,3
87,116,3
86,117,3
83,120,3
82,121,3
80,122,3
79,124,3
78,125,3
76,126,3
75,127,3
74,128,3
73,130,3
72,130,3
70,131,3
70,132,3
69,133,3
68,134,3
68,135,3
66,136,3
66,137,3
65,137,3
64,138,3
63,139,3
62,141,3
62,142,3
61,142,3
61,143,3
61,144,3
60,144,3
60,145,3
61,145,3
62,145,3
63,145,3
64,145,3
65,145,3
65,144,3
66,144,3
67,143,3
68,143,3
69,142,3
70,141,3
72,141,3
74,140,3
74,139,3
75,138,3
79,137,3
79,136,3
81,136,3
83,135,3
84,133,3
87,133,3
89,132,3
92,130,3
94,129,3
96,128,3
99,127,3
101,126,3
103,125,3
107,122,3
109,121,3
113,120,3
116,117,3
119,116,3
121,116,3
124,113,3
127,113,3
129,111,3
130,110,3
133,109,3
135,108,3
138,106,3
140,106,3
142,104,3
146,103,3
146,102,3
148,101,3
151,100,3
152,99,3
154,98,3
156,97,3
157,96,3
160,95,3
161,94,3
162,92,3
163,92,3
165,91,3
166,90,3
167,89,3
169,88,3
170,87,3
172,86,3
172,85,3
173,85,3
174,85,3
174,84,3
175,84,3
175,83,3
176,83,3
177,83,3
176,83,3
176,84,3
175,84,3
174,84,3
174,85,3
173,86,3
172,87,3
171,88,3
171,89,3
170,89,3
169,89,3
168,90,3
168,91,3
166,92,3
165,94,3
163,94,3
163,95,3
161,96,3
158,98,3
157,99,3
156,99,3
156,100,3
153,101,3
151,103,3
149,104,3
146,106,3
144,107,3
143,108,3
140,111,3
137,111,3
134,114,3
133,114,3
128,118,3
126,118,3
124,120,3
122,121,3
118,124,3
116,125,3
114,126,3
110,128,3
107,130,3
104,132,3
102,133,3
100,134,3
97,136,3
95,137,3
91,140,3
89,141,3
88,142,3
85,144,3
83,146,3
81,146,3
79,148,3
78,149,3
76,150,3
75,151,3
73,152,3
72,153,3
71,153,3
70,154,3
69,155,3
68,156,3
67,157,3
66,158,3
65,159,3
64,160,3
64,161,3
64,162,3
63,162,3
63,163,3
63,164,3
63,165,3
63,166,3
62,166,3
62,167,3
62,168,3
62,169,3
62,170,3
62,171,3
61,171,3
61,172,3
61,173,3
61,174,3
61,175,3
60,176,3
60,177,3
59,177,3
59,178,3
59,179,3
59,180,3
59,181,3
58,181,3
58,182,3
57,183,3
56,184,3
56,185,3
56,186,3
56,187,3
56,188,3
55,188,3
55,189,3
55,190,3
54,190,3
54,191,3
54,192,3
54,193,3
54,194,3
54,195,3
55,195,3
55,194,3
56,194,3
57,194,3
58,193,3
58,192,3
59,192,3
60,191,3
60,190,3
61,190,3
62,189,3
63,188,3
64,187,3
65,186,3
67,185,3
68,184,3
69,183,3
70,182,3
72,181,3
73,179,3
75,178,3
77,177,3
79,175,3
80,174,3
81,173,3
82,172,3
83,171,3
85,170,3
87,168,3
88,166,3
91,165,3
91,163,3
93,162,3
96,160,3
96,159,3
98,158,3
99,156,3
101,154,3
104,153,3
104,151,3
106,150,3
108,148,3
110,146,3
112,145,3
113,144,3
114,143,3
116,141,3
117,141,3
118,140,3
119,139,3
121,138,3
122,136,3
123,136,3
125,135,3
126,134,3
127,134,3
128,133,3
130,131,3
131,131,3
132,130,3
134,129,3
136,129,3
136,128,3
138,127,3
138,126,3
140,125,3
140,124,3
142,124,3
143,123,3
144,122,3
145,121,3
146,121,3
146,120,3
147,119,3
148,119,3
148,118,3
149,117,3
150,116,3
151,116,3
151,115,3
152,114,3
153,114,3
153,113,3
153,112,3
154,112,3
155,111,3
156,110,3
157,109,3
158,109,3
158,108,3
159,108,3
159,107,3
160,107,3
161,106,3
162,105,3
163,104,3
164,104,3
165,103,3
166,102,3
167,101,3
168,100,3
168,99,3
169,99,3
170,99,3
171,98,3
172,97,3
173,96,3
174,94,3
175,94,3
176,93,3
177,92,3
178,91,3
180,89,3
181,88,3
182,87,3
183,86,3
184,85,3
185,85,3
185,84,3
185,83,3
186,83,3
187,82,3
187,81,3
188,81,3
188,80,3
189,79,3
190,79,3
190,78,3
190,77,3
191,77,3
192,76,3
192,75,3
193,75,3
194,73,3
195,72,3
196,71,3
197,70,3
198,70,3
199,69,3
199,68,3
200,67,3
201,67,3
202,66,3
202,65,3
203,65,3
204,65,3
204,64,3
205,64,3
205,63,3
206,63,3
206,62,3
207,62,3
207,61,3
208,61,3
209,60,3
210,60,3
211,59,3
211,58,3
212,58,3
212,57,3
213,57,3
214,57,3
214,56,3
214,55,3
215,55,3
216,55,3
217,55,3
216,55,3
215,55,3
214,55,3
213,55,3
212,55,3
211,55,3
210,55,3
209,55,3
208,55,3
207,55,3
206,55,3
205,55,3
204,55,3
203,55,3
202,55,3
201,55,3
199,55,3
198,56,3
196,56,3
195,56,3
193,56,3
191,56,3
189,56,3
188,56,3
187,57,3
185,57,3
183,57,3
181,58,3
180,58,3
178,58,3
176,59,3
175,59,3
173,59,3
172,59,3
171,59,3
170,59,3
169,59,3
169,60,3
168,60,3
167,60,3
166,60,3
166,61,3
165,61,3
164,61,3
163,61,3
163,62,3
162,62,3
161,62,3
161,63,3
160,64,3
159,64,3
159,65,3
158,65,3
157,66,3
156,66,3
156,67,3
155,68,3
154,69,3
154,70,3
152,71,3
151,71,3
150,73,3
149,74,3
148,74,3
147,76,3
146,77,3
144,78,3
143,79,3
142,80,3
141,81,3
139,82,3
137,83,3
137,84,3
135,85,3
135,86,3
133,87,3
132,88,3
130,89,3
129,90,3
127,91,3
126,92,3
124,93,3
123,93,3
122,94,3
120,96,3
119,96,3
117,97,3
115,98,3
114,99,3
112,101,3
110,101,3
109,102,3
107,103,3
105,104,3
103,105,3
103,106,3
101,106,3
99,107,3
97,108,3
95,109,3
94,110,3
92,111,3
90,112,3
89,113,3
87,113,3
86,115,3
84,116,3
83,116,3
81,117,3
79,118,3
78,118,3
77,119,3
77,120,3
76,120,3
74,121,3
73,122,3
72,123,3
71,123,3
70,123,3
70,124,3
69,125,3
68,125,3
67,126,3
67,127,3
66,127,3
66,128,3
65,128,3
65,129,3
64,130,3
63,130,3
63,131,3
62,132,3
62,133,3
61,133,3
61,134,3
60,135,3
60,136,3
59,137,3
59,138,3
58,138,3
57,139,3
57,140,3
57,141,3
56,141,3
55,143,3
55,144,3
55,145,3
54,145,3
54,146,3
53,147,3
53,148,3
52,148,3
52,149,3
52,150,3
52,151,3
52,152,3
52,153,3
51,153,3
51,154,3
51,156,3
51,158,3
51,159,3
51,160,3
51,161,3
51,162,3
51,163,3
51,165,3
51,166,3
51,167,3
51,168,3
51,169,3
51,170,3
51,171,3
51,172,3
51,173,3
51,174,3
51,175,3
52,176,3
52,177,3
52,178,3
53,178,3
53,179,3
53,180,3
54,180,3
54,181,3
54,182,3
54,183,3
55,183,3
55,184,3
55,185,3
56,185,3
56,186,3
56,187,3
56,188,3
56,189,3
57,189,3
57,190,3
57,191,3
57,192,3
58,192,3
58,193,3
58,194,3
58,195,3
58,196,3
58,197,3
58,198,3
58,199,3
59,199,3
59,200,3
59,201,3
59,202,3
59,203,3
59,204,3
59,205,3
59,206,3
58,206,3
57,206,3
56,206,3
55,206,3
54,206,3
54,207,3
53,207,3
52,207,3
52,208,3
52,207,3
53,205,3
54,205,3
54,204,3
55,203,3
56,202,3
56,201,3
57,200,3
58,200,3
59,198,3
60,198,3
61,196,3
62,195,3
64,194,3
64,193,3
65,193,3
66,191,3
67,190,3
68,190,3
69,188,3
70,187,3
71,186,3
73,185,3
74,183,3
76,181,3
77,180,3
78,178,3
80,177,3
81,176,3
83,173,3
84,172,3
86,171,3
87,169,3
88,167,3
90,166,3
91,164,3
92,163,3
93,161,3
96,159,3
96,158,3
98,157,3
99,156,3
101,154,3
103,153,3
104,151,3
106,150,3
108,149,3
110,147,3
112,146,3
114,144,3
115,144,3
117,142,3
118,141,3
120,140,3
122,139,3
124,138,3
125,136,3
127,136,3
128,135,3
130,134,3
131,133,3
133,131,3
135,130,3
136,129,3
137,129,3
139,127,3
140,126,3
141,125,3
142,124,3
144,124,3
145,123,3
145,122,3
147,122,3
147,121,3
149,120,3
150,119,3
151,119,3
152,118,3
154,117,3
155,117,3
156,116,3
157,115,3
158,114,3
159,114,3
160,113,3
162,112,3
163,111,3
164,110,3
165,109,3
166,109,3
167,107,3
168,107,3
169,106,3
170,105,3
170,104,3
171,104,3
171,103,3
172,102,3
172,101,3
173,101,3
174,99,3
175,99,3
175,98,3
176,97,3
177,97,3
177,96,3
178,95,3
178,94,3
179,94,3
179,93,3
179,92,3
180,91,3
181,91,3
182,90,3
182,89,3
183,88,3
184,87,3
184,86,3
184,85,3
185,85,3
186,85,3
187,83,3
187,82,3
188,82,3
189,81,3
189,80,3
190,80,3
190,79,3
191,78,3
192,77,3
193,77,3
193,76,3
194,76,3
194,75,3
195,75,3
195,74,3
197,73,3
197,72,3
198,72,3
199,71,3
200,70,3
201,70,3
202,69,3
202,68,3
203,67,3
204,67,3
205,66,3
206,65,3
207,64,3
208,63,3
209,63,3
209,62,3
210,62,3
211,61,3
211,60,3
212,60,3
213,59,3
214,58,3
215,58,3
215,57,3
216,56,3
216,55,3
217,55,3
218,54,3
219,53,3
220,53,3
220,52,3
221,51,3
221,50,3
222,50,3
223,49,3
224,48,3
224,47,3
225,47,3
225,46,3
226,46,3
226,45,3
227,45,3
228,45,3
228,44,3
229,44,3
75,50,3
75,51,3
75,52,3
75,53,3
74,54,3
74,55,3
74,56,3
74,57,3
74,58,3
74,60,3
74,61,3
74,62,3
74,63,3
74,64,3
74,66,3
74,67,3
74,69,3
74,71,3
74,72,3
74,74,3
74,75,3
74,76,3
74,77,3
74,78,3
74,79,3
74,80,3
74,81,3
74,82,3
74,83,3
74,84,3
74,85,3
74,86,3
74,87,3
74,88,3
74,89,3
74,90,3
74,91,3
75,92,3
75,93,3
76,94,3
76,95,3
76,96,3
77,96,3
77,97,3
77,98,3
78,99,3
78,100,3
78,101,3
78,102,3
78,103,3
79,104,3
79,105,3
80,106,3
80,107,3
80,108,3
81,109,3
81,110,3
81,111,3
81,112,3
81,113,3
81,114,3
82,115,3
82,116,3
82,117,3
227,97,0
226,97,0
226,98,0
225,98,0
225,99,0
224,99,0
223,100,0
223,101,0
222,101,0
221,102,0
220,103,0
219,103,0
218,104,0
218,105,0
217,106,0
216,106,0
215,108,0
213,108,0
213,109,0
211,110,0
210,111,0
209,111,0
208,112,0
208,113,0
206,113,0
205,114,0
204,115,0
203,116,0
202,116,0
201,117,0
200,118,0
199,118,0
198,118,0
198,119,0
196,120,0
196,121,0
195,121,0
193,122,0
193,123,0
192,123,0
191,124,0
191,125,0
190,125,0
188,126,0
188,127,0
187,127,0
186,128,0
186,129,0
185,129,0
184,130,0
183,131,0
182,131,0
182,132,0
181,132,0
181,133,0
180,133,0
180,134,0
179,135,0
178,135,0
177,135,0
176,137,0
176,138,0
175,138,0
174,138,0
173,140,0
172,140,0
171,141,0
171,142,0
169,143,0
168,143,0
167,144,0
166,145,0
165,146,0
164,147,0
163,148,0
162,148,0
161,149,0
160,150,0
159,150,0
158,152,0
157,152,0
156,153,0
154,154,0
154,155,0
153,155,0
152,157,0
151,158,0
149,158,0
148,159,0
147,160,0
147,161,0
146,161,0
145,162,0
144,162,0
144,163,0
143,164,0
142,164,0
142,165,0
141,165,0
140,166,0
139,167,0
138,167,0
137,167,0
137,168,0
137,169,0
136,170,0
135,170,0
134,170,0
134,171,0
133,172,0
132,172,0
132,173,0
131,173,0
130,174,0
129,175,0
127,175,0
127,176,0
125,177,0
124,177,0
123,178,0
122,179,0
122,180,0
120,181,0
120,182,0
118,182,0
117,183,0
116,184,0
115,185,0
115,186,0
113,187,0
112,187,0
112,188,0
111,189,0
110,190,0
109,190,0
109,191,0
108,192,0
107,192,0
106,193,0
105,194,0
105,195,0
104,195,0
103,196,0
102,197,0
101,198,0
101,199,0
100,199,0
99,200,0
98,201,0
97,201,0
97,202,0
96,202,0
96,203,0
95,204,0
94,205,0
94,206,0
93,207,0
92,207,0
92,208,0
91,209,0
90,210,0
90,211,0
90,212,0
89,212,0
88,212,0
88,214,0
87,214,0
87,215,0
86,216,0
86,217,0
85,217,0
85,218,0
84,219,0
83,219,0
83,220,0
83,221,0
82,222,0
81,222,0
81,223,0
80,224,0
80,225,0
80,226,0
79,226,0
78,226,0
78,227,0
78,228,0
78,229,0
77,229,0
76,229,0
76,230,0
76,231,0
75,231,0
75,232,0
74,233,0
74,234,0
73,234,0
73,235,0
73,236,0
72,236,0
71,236,0
71,237,0
70,238,0
70,239,0
69,239,0
69,240,0
68,241,0
68,242,0
67,242,0
67,243,0
67,244,0
66,244,0
65,244,0
65,245,0
65,246,0
64,246,0
65,246,0
67,247,0
68,247,0
69,247,0
70,247,0
71,247,0
72,247,0
74,247,0
75,247,0
77,248,0
78,248,0
80,248,0
82,248,0
83,248,0
85,248,0
87,248,0
89,248,0
90,248,0
92,247,0
94,247,0
95,247,0
97,247,0
99,247,0
100,247,0
101,246,0
103,246,0
104,245,0
107,245,0
109,245,0
111,245,0
112,244,0
114,244,0
116,243,0
118,243,0
119,242,0
121,242,0
122,242,0
123,242,0
126,242,0
127,241,0
128,241,0
130,240,0
131,240,0
133,240,0
134,240,0
135,240,0
136,240,0
137,240,0
138,240,0
140,240,0
141,239,0
143,239,0
144,239,0
145,238,0
146,238,0
148,238,0
149,238,0
150,238,0
151,237,0
153,237,0
154,237,0
155,237,0
157,237,0
158,237,0
160,237,0
161,237,0
163,237,0
165,237,0
166,237,0
168,237,0
169,237,0
170,237,0
172,237,0
173,236,0
174,236,0
175,236,0
176,236,0
178,236,0
179,236,0
180,236,0
181,236,0
182,236,0
183,236,0
184,236,0
185,236,0
186,236,0
187,236,0
188,236,0
189,236,0
190,236,0
191,236,0
192,235,0
193,235,0
195,235,0
196,235,0
197,235,0
200,235,0
201,235,0
202,235,0
204,235,0
205,235,0
207,235,0
208,235,0
210,235,0
211,235,0
212,235,0
213,235,0
215,235,0
216,235,0
217,235,0
218,235,0
219,235,0
220,235,0
221,235,0
222,235,0
223,235,0
225,235,0
226,235,0
227,235,0
227,234,0
227,233,0
227,232,0
227,231,0
227,230,0
227,229,0
227,228,0
227,227,0
228,226,0
228,225,0
228,224,0
228,222,0
228,221,0
228,220,0
228,219,0
228,218,0
228,216,0
228,215,0
228,213,0
228,211,0
228,210,0
229,208,0
229,206,0
229,205,0
229,204,0
229,202,0
229,200,0
229,199,0
229,198,0
229,196,0
229,194,0
229,193,0
229,191,0
229,189,0
229,188,0
229,186,0
229,185,0
229,183,0
230,182,0
230,181,0
230,179,0
231,176,0
231,175,0
231,174,0
231,173,0
231,171,0
231,170,0
231,169,0
231,168,0
231,166,0
232,166,0
232,165,0
232,164,0
232,163,0
232,161,0
232,160,0
232,159,0
232,157,0
232,156,0
232,154,0
232,152,0
232,151,0
232,150,0
233,149,0
233,148,0
233,146,0
233,145,0
233,144,0
233,143,0
233,141,0
233,140,0
233,139,0
233,138,0
233,136,0
233,135,0
233,134,0
233,133,0
233,131,0
233,130,0
233,129,0
233,127,0
233,126,0
233,124,0
233,123,0
233,122,0
233,120,0
233,118,0
233,117,0
233,115,0
233,114,0
233,113,0
233,112,0
233,110,0
233,109,0
233,108,0
233,107,0
233,106,0
233,105,0
233,104,0
233,103,0
233,102,0
233,101,0
233,100,0
233,99,0
233,98,0
233,97,0
233,96,0
233,95,0
233,94,0
155,171,1
155,172,1
155,173,1
155,174,1
155,175,1
155,176,1
155,177,1
155,179,1
155,180,1
155,181,1
155,182,1
155,183,1
155,184,1
156,184,1
156,185,1
156,186,1
157,186,1
157,187,1
157,188,1
157,189,1
157,190,1
157,191,1
157,192,1
157,193,1
157,194,1
157,195,1
157,196,1
157,197,1
157,198,1
157,199,1
156,200,1
156,201,1
156,202,1
156,203,1
156,204,1
155,204,1
155,205,1
155,206,1
155,207,1
155,208,1
155,209,1
155,210,1
154,211,1
154,212,1
154,213,1
154,214,1
153,214,1
153,215,1
153,216,1
153,217,1
153,218,1
153,219,1
153,220,1
153,221,1
153,222,1
154,222,1
155,222,1
156,222,1
157,222,1
157,221,1
158,221,1
159,220,1
159,219,1
160,218,1
161,218,1
161,217,1
162,216,1
163,215,1
163,214,1
164,213,1
165,213,1
165,212,1
166,211,1
167,210,1
167,209,1
168,208,1
169,208,1
170,207,1
171,205,1
172,205,1
172,203,1
173,203,1
174,202,1
174,201,1
176,199,1
177,198,1
178,197,1
179,196,1
179,195,1
182,193,1
182,192,1
183,191,1
184,190,1
184,189,1
185,188,1
186,188,1
186,187,1
187,186,1
188,186,1
188,185,1
189,184,1
189,183,1
190,183,1
191,182,1
191,181,1
192,181,1
192,180,1
193,180,1
193,179,1
194,179,1
194,178,1
195,178,1
196,177,1
196,176,1
197,176,1
198,174,1
199,173,1
200,173,1
201,172,1
201,171,1
202,170,1
203,169,1
204,169,1
205,168,1
206,167,1
206,166,1
207,165,1
208,165,1
208,164,1
209,164,1
209,163,1
210,162,1
210,161,1
211,161,1
211,160,1
211,159,1
212,159,1
213,159,1
213,158,1
214,158,1
214,157,1
214,156,1
213,156,1
212,156,1
211,156,1
210,156,1
209,156,1
208,156,1
208,157,1
207,157,1
206,157,1
205,158,1
204,158,1
203,158,1
202,158,1
202,159,1
201,159,1
200,159,1
200,160,1
199,160,1
198,160,1
197,160,1
196,160,1
196,161,1
195,161,1
194,161,1
193,162,1
192,162,1
192,163,1
191,163,1
190,163,1
189,163,1
188,163,1
187,163,1
187,164,1
186,164,1
185,164,1
185,165,1
184,165,1
183,165,1
182,165,1
181,165,1
180,166,1
179,166,1
178,167,1
177,167,1
177,168,1
176,168,1
175,168,1
174,168,1
173,168,1
173,169,1
172,169,1
171,169,1
171,170,1
170,170,1
169,170,1
168,170,1
167,170,1
167,171,1
166,171,1
165,171,1
165,172,1
164,172,1
163,172,1
178,173,1
177,173,1
176,174,1
175,175,1
175,176,1
173,177,1
173,178,1
171,179,1
170,180,1
170,181,1
169,182,1
168,183,1
167,185,1
166,185,1
166,186,1
165,186,1
165,187,1
164,187,1
164,188,1
164,189,1
164,190,1
165,190,1
166,190,1
167,190,1
168,190,1
169,190,1
170,190,1
171,190,1
172,190,1
172,189,1
174,188,1
175,187,1
176,186,1
177,185,1
