x,y,color
287,275,2
288,275,2
290,276,2
291,276,2
291,277,2
292,280,2
292,281,2
293,282,2
294,283,2
295,283,2
173,126,1
173,127,1
173,128,1
172,130,1
172,131,1
171,132,1
171,133,1
169,133,1
169,134,1
168,135,1
168,136,1
168,137,1
167,139,1
167,140,1
167,141,1
166,143,1
166,145,1
166,148,1
165,150,1
165,152,1
165,156,1
165,157,1
164,158,1
164,162,1
164,165,1
164,167,1
164,169,1
164,170,1
164,171,1
165,172,1
169,173,1
170,173,1
173,175,1
175,175,1
178,176,1
180,176,1
185,176,1
186,176,1
187,176,1
189,176,1
190,176,1
192,176,1
193,176,1
194,176,1
195,176,1
198,175,1
199,173,1
199,171,1
200,170,1
201,167,1
201,166,1
202,165,1
202,163,1
203,161,1
203,160,1
203,159,1
203,157,1
203,156,1
203,155,1
203,152,1
203,151,1
203,149,1
203,146,1
203,145,1
203,142,1
202,141,1
201,139,1
199,136,1
198,135,1
197,132,1
197,131,1
196,131,1
196,130,1
195,130,1
195,129,1
210,165,1
213,165,1
215,165,1
218,165,1
220,165,1
225,166,1
229,166,1
230,166,1
231,166,1
234,167,1
235,167,1
240,168,1
243,168,1
245,168,1
248,168,1
250,168,1
253,170,1
254,170,1
255,170,1
256,170,1
256,171,1
258,171,1
258,172,1
259,173,1
259,174,1
260,175,1
260,176,1
260,178,1
261,179,1
261,180,1
261,181,1
261,182,1
261,183,1
261,184,1
261,185,1
261,187,1
261,188,1
261,190,1
261,191,1
261,194,1
261,195,1
261,197,1
261,198,1
261,200,1
261,201,1
261,202,1
261,203,1
261,204,1
261,205,1
261,206,1
254,206,1
248,206,1
240,206,1
236,206,1
227,206,1
219,206,1
213,204,1
207,204,1
206,204,1
205,203,1
204,203,1
204,202,1
202,202,1
202,200,1
202,198,1
202,195,1
202,193,1
202,188,1
203,185,1
203,183,1
203,180,1
204,179,1
204,178,1
205,177,1
205,176,1
223,208,1
223,209,1
223,210,1
223,214,1
223,215,1
223,218,1
223,219,1
223,220,1
223,221,1
223,222,1
223,223,1
223,225,1
223,226,1
223,224,1
223,223,1
223,222,1
223,221,1
223,220,1
223,219,1
223,218,1
248,208,1
248,209,1
248,211,1
249,213,1
249,215,1
249,216,1
249,217,1
249,220,1
249,222,1
249,225,1
249,226,1
250,227,1
250,230,1
250,231,1
250,232,1
250,233,1
250,234,1
185,134,1
185,133,1
184,133,1
183,133,1
182,133,1
180,133,1
180,132,1
179,132,1
178,132,1
178,131,1
177,131,1
177,130,1
176,130,1
176,129,1
175,129,1
175,128,1
176,128,1
177,128,1
178,128,1
179,128,1
181,128,1
181,129,1
182,129,1
183,129,1
184,129,1
184,130,1
185,130,1
186,130,1
187,130,1
187,131,1
