x,y,color
108,9,1
108,11,1
108,13,1
108,14,1
108,18,1
109,20,1
109,24,1
111,28,1
113,31,1
113,34,1
116,38,1
118,41,1
120,44,1
121,44,1
122,45,1
123,45,1
133,14,1
143,13,1
144,13,1
146,13,1
149,14,1
150,15,1
151,15,1
152,15,1
153,16,1
154,16,1
154,17,1
155,19,1
157,20,1
159,21,1
160,21,1
161,22,1
162,22,1
162,23,1
162,24,1
162,25,1
162,26,1
162,27,1
162,28,1
162,29,1
162,30,1
162,32,1
162,33,1
162,35,1
162,37,1
162,38,1
161,39,1
160,41,1
160,42,1
159,42,1
158,43,1
158,44,1
157,44,1
156,44,1
121,11,1
